cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
5202155,Araguapaz,0  ,CO,GO,M,2020,7770,00163147000100
5202353,Arenópolis,0  ,CO,GO,M,2020,2612,00007914000184
5202502,Aruanã,0  ,CO,GO,M,2020,9875,01067081000100
5202601,Aurilândia,0  ,CO,GO,M,2020,3120,02320364000184
5202809,Avelinópolis,0  ,CO,GO,M,2020,2417,01215839000100
5203104,Baliza,0  ,CO,GO,M,2020,5138,01067131000159
5203203,Barro Alto,0  ,CO,GO,M,2020,11167,02355675000189
5203302,Bela Vista de Goiás,0  ,CO,GO,M,2020,29975,01005917000141
5203401,Bom Jardim de Goiás,0  ,CO,GO,M,2020,8841,02186708000104
5203500,Bom Jesus de Goiás,0  ,CO,GO,M,2020,25216,01149624000138
5203559,Bonfinópolis,0  ,CO,GO,M,2020,9706,24857096000177
5203575,Bonópolis,0  ,CO,GO,M,2020,4405,01634272000106
5203609,Brazabrantes,0  ,CO,GO,M,2020,3703,01756741000160
5203807,Britânia,0  ,CO,GO,M,2020,5779,02296325000199
5203906,Buriti Alegre,0  ,CO,GO,M,2020,9459,01345909000144
5203939,Buriti de Goiás,0  ,CO,GO,M,2020,2488,26867770000120
5203962,Buritinópolis,0  ,CO,GO,M,2020,3292,24856569000111
5204003,Cabeceiras,0  ,CO,GO,M,2020,7993,01740430000102
5204102,Cachoeira Alta,0  ,CO,GO,M,2020,12484,02056760000146
5204201,Cachoeira de Goiás,0  ,CO,GO,M,2020,1351,02164820000144
5204250,Cachoeira Dourada,0  ,CO,GO,M,2020,8067,00079806000117
5204300,Caçu,0  ,CO,GO,M,2020,16009,01164292000160
5204409,Caiapônia,0  ,CO,GO,M,2020,18913,01164946000156
5204508,Caldas Novas,0  ,CO,GO,M,2020,91162,01787506000155
5204557,Caldazinha,0  ,CO,GO,M,2020,3804,37622149000112
5204607,Campestre de Goiás,0  ,CO,GO,M,2020,3630,02262236000121
5204656,Campinaçu,0  ,CO,GO,M,2020,3640,00145789000179
5204706,Campinorte,0  ,CO,GO,M,2020,12626,02215747000192
5204805,Campo Alegre de Goiás,0  ,CO,GO,M,2020,7589,01763614000198
5204854,Campo Limpo de Goiás,0  ,CO,GO,M,2020,7789,04216593000189
5204904,Campos Belos,0  ,CO,GO,M,2020,19887,01126143000107
5204953,Campos Verdes,0  ,CO,GO,M,2020,2141,01493998000176
5205000,Carmo do Rio Verde,0  ,CO,GO,M,2020,10082,02542538000153
5205059,Castelândia,0  ,CO,GO,M,2020,3435,37275849000188
5205109,Catalão,0  ,CO,GO,M,2020,108823,01505643000150
5205208,Caturaí,0  ,CO,GO,M,2020,5070,01319326000149
5205307,Cavalcante,0  ,CO,GO,M,2020,9709,01738772000198
5205406,Ceres,0  ,CO,GO,M,2020,22191,01131713000157
5205455,Cezarina,0  ,CO,GO,M,2020,8606,25043530000148
5205471,Chapadão do Céu,0  ,CO,GO,M,2020,10167,24859332000194
5205497,Cidade Ocidental,0  ,CO,GO,M,2020,71376,36862621000121
5205513,Cocalzinho de Goiás,0  ,CO,GO,M,2020,20240,36985463000105
5205521,Colinas do Sul,0  ,CO,GO,M,2020,3382,25105255000140
5205703,Córrego do Ouro,0  ,CO,GO,M,2020,2327,02321115000103
5205802,Corumbá de Goiás,0  ,CO,GO,M,2020,11110,01118850000151
5205901,Corumbaíba,0  ,CO,GO,M,2020,9723,01302603000100
5206206,Cristalina,0  ,CO,GO,M,2020,58997,01138122000101
5206305,Cristianópolis,0  ,CO,GO,M,2020,2966,01180645000116
5206404,Crixás,0  ,CO,GO,M,2020,16949,02382067000163
5206503,Cromínia,0  ,CO,GO,M,2020,3486,02073211000180
5206602,Cumari,0  ,CO,GO,M,2020,2854,01302728000130
5206701,Damianópolis,0  ,CO,GO,M,2020,3311,01740505000155
5206800,Damolândia,0  ,CO,GO,M,2020,2938,01067164000107
5206909,Davinópolis,0  ,CO,GO,M,2020,2094,01130277000100
5207105,Diorama,0  ,CO,GO,M,2020,2484,01335363000140
5207253,Doverlândia,0  ,CO,GO,M,2020,7322,00078790000128
5207352,Edealina,0  ,CO,GO,M,2020,3699,24852618000148
5207402,Edéia,0  ,CO,GO,M,2020,12372,01788082000143
5207501,Estrela do Norte,0  ,CO,GO,M,2020,3275,01800465000190
5207535,Faina,0  ,CO,GO,M,2020,6627,25141318000113
5207600,Fazenda Nova,0  ,CO,GO,M,2020,5637,01915313000132
5207808,Firminópolis,0  ,CO,GO,M,2020,13292,02321917000113
5207907,Flores de Goiás,0  ,CO,GO,M,2020,16557,01740497000147
5208004,Formosa,0  ,CO,GO,M,2020,121617,01738780000134
5208103,Formoso,0  ,CO,GO,M,2020,4248,02395812000109
5208152,Gameleira de Goiás,0  ,CO,GO,M,2020,3818,04223461000184
5208301,Divinópolis de Goiás,0  ,CO,GO,M,2020,4804,01067206000100
5208400,Goianápolis,0  ,CO,GO,M,2020,11231,02506012000118
5208509,Goiandira,0  ,CO,GO,M,2020,5600,01303221000100
5208608,Goianésia,0  ,CO,GO,M,2020,70084,01065846000172
5208707,Goiânia,1  ,CO,GO,M,2020,1516113,01612092000123
5208806,Goianira,0  ,CO,GO,M,2020,44289,01291707000167
5208905,Goiás,0  ,CO,GO,M,2020,22645,02295772000123
5209101,Goiatuba,0  ,CO,GO,M,2020,34095,01753722000180
4318101,São Francisco de Assis,0  ,SU,RS,M,2020,18335,87896882000101
4318200,São Francisco de Paula,0  ,SU,RS,M,2020,21710,88756879000147
4318309,São Gabriel,0  ,SU,RS,M,2020,62105,88768080000170
4318408,São Jerônimo,0  ,SU,RS,M,2020,24248,88117700000101
4318424,São João da Urtiga,0  ,SU,RS,M,2020,4657,90483082000165
4318432,São João do Polêsine,0  ,SU,RS,M,2020,2552,94444247000140
4318440,São Jorge,0  ,SU,RS,M,2020,2824,91566851000151
4318457,São José das Missões,0  ,SU,RS,M,2020,2537,92410463000140
4318465,São José do Herval,0  ,SU,RS,M,2020,1971,92406511000126
4318481,São José do Hortêncio,0  ,SU,RS,M,2020,4804,92122753000198
4318499,São José do Inhacorá,0  ,SU,RS,M,2020,2073,94187358000119
4318507,São José do Norte,0  ,SU,RS,M,2020,27568,88568902000170
4318606,São José do Ouro,0  ,SU,RS,M,2020,6933,87613550000164
4318614,São José do Sul,0  ,SU,RS,M,2020,2408,04208358000165
4318622,São José dos Ausentes,0  ,SU,RS,M,2020,3527,92868850000124
4318705,São Leopoldo,0  ,SU,RS,M,2020,236835,89814693000160
4318804,São Lourenço do Sul,0  ,SU,RS,M,2020,43582,87893111000152
4318903,São Luiz Gonzaga,0  ,SU,RS,M,2020,33468,87613022000105
4319000,São Marcos,0  ,SU,RS,M,2020,21556,88818299000137
4319109,São Martinho,0  ,SU,RS,M,2020,5426,87613097000196
4319125,São Martinho da Serra,0  ,SU,RS,M,2020,3234,94444403000173
4319158,São Miguel das Missões,0  ,SU,RS,M,2020,7673,89971758000180
4319208,São Nicolau,0  ,SU,RS,M,2020,5265,87612966000168
4319307,São Paulo das Missões,0  ,SU,RS,M,2020,5790,87613642000144
4319356,São Pedro da Serra,0  ,SU,RS,M,2020,3801,93235968000188
4319364,São Pedro das Missões,0  ,SU,RS,M,2020,2009,04229729000195
4319372,São Pedro do Butiá,0  ,SU,RS,M,2020,2947,93592715000161
4319406,São Pedro do Sul,0  ,SU,RS,M,2020,16198,87489910000168
4319505,São Sebastião do Caí,0  ,SU,RS,M,2020,25685,88370879000104
4319604,São Sepé,0  ,SU,RS,M,2020,23621,97229181000164
4319703,São Valentim,0  ,SU,RS,M,2020,3299,87613378000149
4319711,São Valentim do Sul,0  ,SU,RS,M,2020,2242,92902055000105
4319737,São Valério do Sul,0  ,SU,RS,M,2020,2727,94442241000134
4319752,São Vendelino,0  ,SU,RS,M,2020,2243,91984492000152
4319802,São Vicente do Sul,0  ,SU,RS,M,2020,8721,87572079000103
4319901,Sapiranga,0  ,SU,RS,M,2020,81734,87366159000102
4320008,Sapucaia do Sul,0  ,SU,RS,M,2020,141075,88185020000125
4320107,Sarandi,0  ,SU,RS,M,2020,24489,97320030000117
4320206,Seberi,0  ,SU,RS,M,2020,10750,87613196000178
4320230,Sede Nova,0  ,SU,RS,M,2020,2907,91997056000118
4320263,Segredo,0  ,SU,RS,M,2020,7421,92000215000120
4320305,Selbach,0  ,SU,RS,M,2020,5100,87613501000121
4320321,Senador Salgado Filho,0  ,SU,RS,M,2020,2779,01611536000106
4320354,Sentinela do Sul,0  ,SU,RS,M,2020,5581,94068277000108
4320404,Serafina Corrêa,0  ,SU,RS,M,2020,17502,88597984000180
4320453,Sério,0  ,SU,RS,M,2020,1962,94706033000103
4320503,Sertão,0  ,SU,RS,M,2020,5415,87614269000146
4320552,Sertão Santana,0  ,SU,RS,M,2020,6486,94068236000103
4320578,Sete de Setembro,0  ,SU,RS,M,2020,1970,01612776000125
4320602,Severiano de Almeida,0  ,SU,RS,M,2020,3657,87613360000147
4320651,Silveira Martins,0  ,SU,RS,M,2020,2384,92457217000143
4320677,Sinimbu,0  ,SU,RS,M,2020,10172,94577632000166
4320701,Sobradinho,0  ,SU,RS,M,2020,14967,87592861000194
4320800,Soledade,0  ,SU,RS,M,2020,31002,87738530000110
4320859,Tabaí,0  ,SU,RS,M,2020,4719,01615515000169
4320909,Tapejara,0  ,SU,RS,M,2020,24111,87615449000142
4321006,Tapera,0  ,SU,RS,M,2020,10584,87613493000113
4321105,Tapes,0  ,SU,RS,M,2020,17300,88811948000178
4321204,Taquara,0  ,SU,RS,M,2020,57466,97761407000173
4321303,Taquari,0  ,SU,RS,M,2020,26862,88067780000138
4321329,Taquaruçu do Sul,0  ,SU,RS,M,2020,3072,92403567000127
4321352,Tavares,0  ,SU,RS,M,2020,5481,88427018000115
4321402,Tenente Portela,0  ,SU,RS,M,2020,13485,87613089000140
4321436,Terra de Areia,0  ,SU,RS,M,2020,11204,90256660000120
4321451,Teutônia,0  ,SU,RS,M,2020,33232,88661400000199
4321469,Tio Hugo,0  ,SU,RS,M,2020,3030,04207638000159
4321477,Tiradentes do Sul,0  ,SU,RS,M,2020,5704,94726320000177
4321493,Toropi,0  ,SU,RS,M,2020,2806,01539271000182
4321501,Torres,0  ,SU,RS,M,2020,38732,87876801000101
4321600,Tramandaí,0  ,SU,RS,M,2020,51715,88771001000180
4321626,Travesseiro,0  ,SU,RS,M,2020,2336,94706124000130
4321634,Três Arroios,0  ,SU,RS,M,2020,2668,92453810000111
4321667,Três Cachoeiras,0  ,SU,RS,M,2020,11053,91103127000191
4321709,Três Coroas,0  ,SU,RS,M,2020,28220,88199971000153
4321808,Três de Maio,0  ,SU,RS,M,2020,23906,87612800000141
4321832,Três Forquilhas,0  ,SU,RS,M,2020,2697,93317998000133
4321857,Três Palmeiras,0  ,SU,RS,M,2020,4271,92399112000185
4321907,Três Passos,0  ,SU,RS,M,2020,23906,87613188000121
4321956,Trindade do Sul,0  ,SU,RS,M,2020,5802,92399211000167
4322004,Triunfo,0  ,SU,RS,M,2020,29538,88363189000128
4322103,Tucunduva,0  ,SU,RS,M,2020,5678,87612792000133
4322152,Tunas,0  ,SU,RS,M,2020,4569,92406438000192
4322186,Tupanci do Sul,0  ,SU,RS,M,2020,1472,90484320000157
4322202,Tupanciretã,0  ,SU,RS,M,2020,23948,88227764000165
4322251,Tupandi,0  ,SU,RS,M,2020,4855,92122712000100
4322301,Tuparendi,0  ,SU,RS,M,2020,7893,87613634000106
4322327,Turuçu,0  ,SU,RS,M,2020,3438,01613067000164
4322343,Ubiretama,0  ,SU,RS,M,2020,2015,01611538000103
4322350,União da Serra,0  ,SU,RS,M,2020,1154,92902154000197
4322376,Unistalda,0  ,SU,RS,M,2020,2338,01613119000100
4322400,Uruguaiana,0  ,SU,RS,M,2020,126970,88131164000107
4322509,Vacaria,0  ,SU,RS,M,2020,66218,87866745000116
4322525,Vale Verde,0  ,SU,RS,M,2020,3497,01624729000100
4322533,Vale do Sol,0  ,SU,RS,M,2020,11781,94577574000170
4322541,Vale Real,0  ,SU,RS,M,2020,5913,92123918000146
4322558,Vanini,0  ,SU,RS,M,2020,2113,92406206000134
4322608,Venâncio Aires,0  ,SU,RS,M,2020,71554,87334918000155
4322707,Vera Cruz,0  ,SU,RS,M,2020,26863,98661366000106
4322806,Veranópolis,0  ,SU,RS,M,2020,26241,98671597000109
4322855,Vespasiano Corrêa,0  ,SU,RS,M,2020,1815,01611117000174
4322905,Viadutos,0  ,SU,RS,M,2020,4756,87613352000109
4323002,Viamão,0  ,SU,RS,M,2020,255224,88000914000101
4323101,Vicente Dutra,0  ,SU,RS,M,2020,4670,87612883000179
4323200,Victor Graeff,0  ,SU,RS,M,2020,2882,87613485000177
4323309,Vila Flores,0  ,SU,RS,M,2020,3385,91566869000153
4323358,Vila Lângaro,0  ,SU,RS,M,2020,2091,01612386000155
4323408,Vila Maria,0  ,SU,RS,M,2020,4358,92406115000107
4323457,Vila Nova do Sul,0  ,SU,RS,M,2020,4280,94444189000155
4323507,Vista Alegre,0  ,SU,RS,M,2020,2752,92403583000110
4323606,Vista Alegre do Prata,0  ,SU,RS,M,2020,1561,91566877000108
4323705,Vista Gaúcha,0  ,SU,RS,M,2020,2851,91997072000100
4323754,Vitória das Missões,0  ,SU,RS,M,2020,3133,94449030000123
4323770,Westfália,0  ,SU,RS,M,2020,3014,04215147000150
4323804,Xangri-lá,0  ,SU,RS,M,2020,16408,94436474000124
5000203,Água Clara,0  ,CO,MS,M,2020,15522,03184066000177
5000252,Alcinópolis,0  ,CO,MS,M,2020,5343,37226651000104
5000609,Amambai,0  ,CO,MS,M,2020,39396,03568433000136
5000708,Anastácio,0  ,CO,MS,M,2020,25135,03452307000111
5000807,Anaurilândia,0  ,CO,MS,M,2020,9035,03575727000195
5000856,Angélica,0  ,CO,MS,M,2020,10780,03747649000169
5000906,Antônio João,0  ,CO,MS,M,2020,8956,03567930000110
5001003,Aparecida do Taboado,0  ,CO,MS,M,2020,25745,03563335000106
5001102,Aquidauana,0  ,CO,MS,M,2020,47871,03452299000103
5001243,Aral Moreira,0  ,CO,MS,M,2020,12149,03759271000113
5001508,Bandeirantes,0  ,CO,MS,M,2020,6788,03501491000142
5001904,Bataguassu,0  ,CO,MS,M,2020,23024,03576220000156
5002001,Batayporã,0  ,CO,MS,M,2020,11329,03505013000100
5002100,Bela Vista,0  ,CO,MS,M,2020,24629,03217916000196
5002159,Bodoquena,0  ,CO,MS,M,2020,7875,15465016000147
5002209,Bonito,0  ,CO,MS,M,2020,21976,03073673000160
5002308,Brasilândia,0  ,CO,MS,M,2020,11872,03184058000120
5002407,Caarapó,0  ,CO,MS,M,2020,30174,03155900000104
5002605,Camapuã,0  ,CO,MS,M,2020,13711,03501517000152
5002704,Campo Grande,1  ,CO,MS,M,2020,895982,03501509000106
5002803,Caracol,0  ,CO,MS,M,2020,6116,03217924000132
5002902,Cassilândia,0  ,CO,MS,M,2020,21939,03342920000186
5002951,Chapadão do Sul,0  ,CO,MS,M,2020,25218,24651200000172
5003108,Corguinho,0  ,CO,MS,M,2020,5947,03501525000107
5003157,Coronel Sapucaia,0  ,CO,MS,M,2020,15253,01988914000175
5003207,Corumbá,0  ,CO,MS,M,2020,111435,03330461000110
5003256,Costa Rica,0  ,CO,MS,M,2020,20823,15389596000130
5003306,Coxim,0  ,CO,MS,M,2020,33543,03510211000162
5003454,Deodápolis,0  ,CO,MS,M,2020,12924,03903176000141
5003488,Dois Irmãos do Buriti,0  ,CO,MS,M,2020,11385,24616187000110
5003504,Douradina,0  ,CO,MS,M,2020,5924,15479751000100
5003702,Dourados,0  ,CO,MS,M,2020,222949,03155926000144
5003751,Eldorado,0  ,CO,MS,M,2020,12353,03741675000180
5003801,Fátima do Sul,0  ,CO,MS,M,2020,19189,03155751000175
5003900,Figueirão,0  ,CO,MS,M,2020,3051,07158578000110
5004007,Glória de Dourados,0  ,CO,MS,M,2020,9965,03155942000137
5004106,Guia Lopes da Laguna,0  ,CO,MS,M,2020,9895,03403896000148
5004304,Iguatemi,0  ,CO,MS,M,2020,16078,03568318000161
5004403,Inocência,0  ,CO,MS,M,2020,7610,03342938000188
5004502,Itaporã,0  ,CO,MS,M,2020,24839,03156999000150
5004601,Itaquiraí,0  ,CO,MS,M,2020,21142,15403041000104
5004700,Ivinhema,0  ,CO,MS,M,2020,23187,03575875000100
5004809,Japorã,0  ,CO,MS,M,2020,9110,15905342000128
5004908,Jaraguari,0  ,CO,MS,M,2020,7187,03501533000145
5005004,Jardim,0  ,CO,MS,M,2020,26097,03162047000140
5005103,Jateí,0  ,CO,MS,M,2020,4027,03783859000102
5005152,Juti,0  ,CO,MS,M,2020,6712,24644296000141
5005202,Ladário,0  ,CO,MS,M,2020,23331,03330453000174
5005251,Laguna Carapã,0  ,CO,MS,M,2020,7341,01989813000119
5005400,Maracaju,0  ,CO,MS,M,2020,47083,03442597000112
5005608,Miranda,0  ,CO,MS,M,2020,28013,03452315000168
5005681,Mundo Novo,0  ,CO,MS,M,2020,18366,03741683000126
5005707,Naviraí,0  ,CO,MS,M,2020,54878,03155934000190
5005806,Nioaque,0  ,CO,MS,M,2020,13930,03073699000108
5006002,Nova Alvorada do Sul,0  ,CO,MS,M,2020,21882,37212719000104
5006200,Nova Andradina,0  ,CO,MS,M,2020,54374,03173317000118
5006259,Novo Horizonte do Sul,0  ,CO,MS,M,2020,3814,37226644000102
5006309,Paranaíba,0  ,CO,MS,M,2020,42148,03343118000100
5006358,Paranhos,0  ,CO,MS,M,2020,14228,01998335000103
5006408,Pedro Gomes,0  ,CO,MS,M,2020,7674,03352986000157
5006606,Ponta Porã,0  ,CO,MS,M,2020,92526,03434792000109
5006903,Porto Murtinho,0  ,CO,MS,M,2020,17131,03107539000132
5007109,Ribas do Rio Pardo,0  ,CO,MS,M,2020,24615,03501541000191
5007208,Rio Brilhante,0  ,CO,MS,M,2020,37514,03681582000107
5007307,Rio Negro,0  ,CO,MS,M,2020,4831,03501558000149
5007406,Rio Verde de Mato Grosso,0  ,CO,MS,M,2020,19746,03354560000132
5007505,Rochedo,0  ,CO,MS,M,2020,5499,03501566000195
5007554,Santa Rita do Pardo,0  ,CO,MS,M,2020,7851,01561372000150
5007695,São Gabriel do Oeste,0  ,CO,MS,M,2020,26771,15389588000194
5007703,Sete Quedas,0  ,CO,MS,M,2020,10791,03889011000162
5007802,Selvíria,0  ,CO,MS,M,2020,6529,15410665000140
5007901,Sidrolândia,0  ,CO,MS,M,2020,57665,03501574000131
5007935,Sonora,0  ,CO,MS,M,2020,19274,24651234000167
5007950,Tacuru,0  ,CO,MS,M,2020,11552,03888989000100
5007976,Taquarussu,0  ,CO,MS,M,2020,3588,03923703000180
5008008,Terenos,0  ,CO,MS,M,2020,21806,03501582000188
5008305,Três Lagoas,0  ,CO,MS,M,2020,121388,03184041000173
5008404,Vicentina,0  ,CO,MS,M,2020,6102,24644502000113
5100102,Acorizal,0  ,CO,MT,M,2020,5399,03507571000105
5100201,Água Boa,0  ,CO,MT,M,2020,25721,15023898000190
5100250,Alta Floresta,0  ,CO,MT,M,2020,51782,15023906000107
5100300,Alto Araguaia,0  ,CO,MT,M,2020,19044,03579836000180
5100359,Alto Boa Vista,0  ,CO,MT,M,2020,6822,37465143000189
5100409,Alto Garças,0  ,CO,MT,M,2020,12030,03133097000107
5100508,Alto Paraguai,0  ,CO,MT,M,2020,11356,03648532000128
5100607,Alto Taquari,0  ,CO,MT,M,2020,10847,01362680000156
5100805,Apiacás,0  ,CO,MT,M,2020,10133,01321850000154
5101001,Araguaiana,0  ,CO,MT,M,2020,3100,03239035000176
5101209,Araguainha,0  ,CO,MT,M,2020,935,03947926000187
5101258,Araputanga,0  ,CO,MT,M,2020,16822,15023914000145
5101308,Arenápolis,0  ,CO,MT,M,2020,9607,24977654000138
5101407,Aripuanã,0  ,CO,MT,M,2020,22354,03507498000171
5101605,Barão de Melgaço,0  ,CO,MT,M,2020,8564,03507563000169
5101704,Barra do Bugres,0  ,CO,MT,M,2020,34966,03507522000172
5101803,Barra do Garças,0  ,CO,MT,M,2020,61012,03439239000150
5101852,Bom Jesus do Araguaia,0  ,CO,MT,M,2020,6580,04173952000168
5101902,Brasnorte,0  ,CO,MT,M,2020,19695,01375138000138
5102504,Cáceres,0  ,CO,MT,M,2020,94376,03214145000183
5102603,Campinápolis,0  ,CO,MT,M,2020,15980,00965152000129
5102637,Campo Novo do Parecis,0  ,CO,MT,M,2020,35360,24772287000136
5102678,Campo Verde,0  ,CO,MT,M,2020,44041,24950495000188
5102686,Campos de Júlio,0  ,CO,MT,M,2020,6891,01614516000199
5102694,Canabrava do Norte,0  ,CO,MT,M,2020,4743,37465200000120
5102702,Canarana,0  ,CO,MT,M,2020,21579,15023922000191
5102793,Carlinda,0  ,CO,MT,M,2020,10305,01617905000178
